ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,CIDADE,ESTADO
149090801,emergência,fortaleza - ce,2022-08-25,hapvida saúde<->não encontrei meu problema<->rede de atendimento<->dificuldade para agendamento de exames-consultas,respondida,sou do ceará e estou em recife precisei usar meu plano pra emergência de traumatologia já fui em dois hospital de emergência e nada foi feito não posso fazer nenhum exame pq aonde eu fui simplesmente não fazem a ressonância já rodei a cidade inteira e nada falta de respeito com o paciente,https://www.reclameaqui.com.br//hapvida-saude/emergencia_kyIwaNdD7u8hnxXc/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149103431,marcação de consulta,fortaleza - ce,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,bom diaprezados asestou tentando marcar uma consulta no endereço mais próximo da minha residência mas eles ficam informando que não tem agenda disponível o que eu acho mais interessante é quando precisei de uma consulta do mesmo médico de uma especialidade havia vários na bezerra mas quando especifiquei o nome dela a médica havia sido deslocada para a dom manuel hoje preciso de qualquer um na bezerra e não tem agenda acho que a preferencia devia ser para o endereço mais próximo no qual vc reside agora que desejo na bezerra não tem agenda e vc nem pode ficar em espera da agenda abrir tem que ficar olhando no app deles já que vou esperar então vou espera eles me reponderem aqui protocolo de atendimento hapvida emergência nem pensar para o médico que desejamos rebeca de paula,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_IRuB313NT-_iMK1d/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149101235,quase impossível conseguir marcar consulta,feira de santana - ba,2022-08-25,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,desde que adquiri o plano só conseguir consulta apenas com pediatra não consigo marcar consulta para outras especialidadesquando entro em contato com as clínicas dizem que não estão atendendo para o plano hapvida no momento,https://www.reclameaqui.com.br//hapvida-saude/quase-impossivel-conseguir-marcar-consulta_qwIC-_0XYcywwCaS/,2022,8,25,237,34,3,3,60,FEIRA DE SANTANA,BA
149112717,preciso de autorização pra fazer um ecocardiograma,abaetetuba - pa,2022-08-25,"demora para autorização de consultas, exames e cirurgias<->planos de saúde<->planos de saúde<->hapvida saúde",nao respondida,estou precisando de uma autorização pra fazer um ecocardiograma com dopler pra cynthia charone intercor pro meu filho dei entrada na hapvida lomas valentia no dia e até o momento não tive nenhuma resposta espero q vcs respondam essa reclamação pq as outras não tive resposta alguma,https://www.reclameaqui.com.br//hapvida-saude/preciso-de-autorizacao-pra-fazer-um-ecocardiograma_PbZUj-l_iU-hAhmQ/,2022,8,25,237,34,3,3,60,ABAETETUBA,PA
149111963,inegligência de cirurgia com urgência,fortaleza - ce,2022-08-25,"demora para autorização de consultas, exames e cirurgias<->planos de saúde<->planos de saúde<->hapvida saúde",respondida,fui hj ao retorno com o médico drmarinaldo júniore o mesmo falou que preciso fazer uma esterictomia total e uma raspagem no intestino por conta de uma endometriose profunda o mesmo falou que minha cirurgia e urgente e não tenho mais vida vivo dor dores fortes a base de analgésico e antiinflamatório direto e mestruada tbm então o de marinaldo júnior mim informou que só tem vaga pra cirurgia no hospital eugenia pinheiro dia então e um descanso muito grande pq pago um plano tão caro pra na hora que preciso ser humilhada assim então preciso resolver minha situação quero que adiante o mais próximo possível minha cirurgia e com os médicos de marinaldo júnior e o de bethoveen,https://www.reclameaqui.com.br//hapvida-saude/inegligencia-de-cirurgia-com-urgencia_RhVP3K_2RShIrauL/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149111683,neuropediatra não tem vaga,teresina - pi,2022-08-25,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,bom dia já vai fazer meses que tento uma consulta pro meu filho no na neurocentro que é convênio hapvida de neuropediatra mas sempre que entro em contato eles informam que não tem mais vaga e pra retornar um mês depois e com isso já vai fazer meses e nunca consegui meu filho está precisando urgente pois tem hiperatividade em alto grau já está tendo dificuldade na escola c o comportamento e a aprendizagem não se mais o que fazer pois pago o plano todo mês e não consigo o que preciso um absurdo,https://www.reclameaqui.com.br//hapvida-saude/neuropediatra-nao-tem-vaga_2Yq3wEbVHFX59lq1/,2022,8,25,237,34,3,3,60,TERESINA,PI
149111137,só agenda consulta em fevereiro,fortaleza - ce,2022-08-25,"planos de saúde<->demora para autorização de consultas, exames e cirurgias<->clínicas médicas<->hapvida saúde",nao respondida,tenho endometriose e sofro muito com as dores me foi indicado cirurgia fui no hapvida pegar carta de autorização e senha me indicaram o cirurgião e telefone dr marinaldo e quando liguei só vai abrir agenda em fevereiro um absurdo esperar mais de meses por uma consulta com cirurgião fui novamente no hapvida da heraclito graça e me indicaram falar com supervisão ela disse que só tem um único médico no hapvida que faz cirurgia endometriose e que não poderia fazer nada não é a primeira vez que hapvida me decepciona é um absurdo e falta de respeito com o paciente desse jeito é melhor cancelar e ir para o sus,https://www.reclameaqui.com.br//hapvida-saude/so-agenda-consulta-em-fevereiro_qt6B3l4IpucyQnxa/,2022,8,25,237,34,3,3,60,FORTALEZA,CE
149109275,demora para consulta de urgência,paulista - pe,2022-08-25,plano<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,respondida,boa tarde meu bebê davi lucas está precisando urgente de uma consulta com o gastro pediatra e não consigo preciso urgente meu bebê tá tento crises fortes de refluxo e ele só tem mês,https://www.reclameaqui.com.br//hapvida-saude/demora-para-consulta-de-urgencia_isxHWkjo0uhXZxDA/,2022,8,25,237,34,3,3,60,PAULISTA,PE
149113871,exame capsulotomia,olinda - pe,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,respondida,estou precisando fazer urgente uma capsulotomia no olho esquerdo pois já fiz cirurgias no olho direito e estou com a visão comprometida o meu olho esquerdo eu fiz catarata a anos e não estou enxergando bem fui marcar e não tem previsão de data antônio fabio martins de lacerdacpf,https://www.reclameaqui.com.br//hapvida-saude/exame-capsulotomia_lSsu06kQcZMhYWum/,2022,8,25,237,34,3,3,60,OLINDA,PE
149106659,marcação especialista do joelho,salvador - ba,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,estou a alguns dias tentando marcar a consulta de retorno pro dr carlos henrique borges de sousa ortopedista especialista do joelho na hapclinica do bairro do costa azul salvador ba e simplesmente não consigo já fui atendido pelo mesmo que passou um ressonância magnética e preciso retornar e mostrar o exame pra dar continuidade ao tratamento por telefone é impossível o atendimento eletrônico não da opção de falar com o atendente e no chat depois de horas e horas tentando me dão a informação de que o mesmo esta com agenda indisponível solicito providencias ou buscarei os meios legais,https://www.reclameaqui.com.br//hapvida-saude/marcacao-especialista-do-joelho_89lO1YcvPLj7ZSu1/,2022,8,25,237,34,3,3,60,SALVADOR,BA
149106187,marcaçao de consulta,recife - pe,2022-08-25,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,respondida,bom dia estou tentando uma consulta com um cirurgiao geral de urgencia pois ja fui pra emergencia e a medica informou que so um cirurgiao to com muita dor a mais de dias e a informaçao do plano e que nao tem vaga de emergencia e o paciente ate la morre como pode isso,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_Fbk3pogE6FH8Hn9w/,2022,8,25,237,34,3,3,60,RECIFE,PE
149105979,internação,jaboatão dos guararapes - pe,2022-08-25,demora na execução<->planos de saúde<->administrativo<->hapvida saúde,nao respondida,bom diabom aqui fazer minha cirugia desde a internação estava de o médico atrasou estamos sentado na recepção com pulseira de leito isso é um absurdo e ainda o banheiro cheio de água da recepção,https://www.reclameaqui.com.br//hapvida-saude/internacao_T5iU_uqmeUt8D4ve/,2022,8,25,237,34,3,3,60,JABOATÃO DOS GUARARAPES,PE
149104839,segunda via de boleto,são cristóvão - se,2022-08-25,demora na execução<->planos de saúde<->administrativo<->hapvida saúde,respondida,preciso da segunda via do boleto não consegui no app diz que o boleto está vencido não gera um código diferente no atendimento telefônico sem sucesso no email não recebo preciso pagar os dias estão passando e a plataforma dificultando o pagamento tenho uma consulta nos próximos dias tem alguém pra me ajudar,https://www.reclameaqui.com.br//hapvida-saude/segunda-via-de-boleto_XnZVD3ooESqmEun4/,2022,8,25,237,34,3,3,60,SÃO CRISTÓVÃO,SE
149104757,descaso com meu plano,goiás - go,2022-08-25,hapvida saúde,respondida,tenho plano de saúde hapvida a mais ou menos anos só que era de empresa onde meu esposo trabalhava e agora quero seguir com mesmo plano só que é particular e o plano não quer aceitar porque me entrevistaram eu falei a verdade sobre o que já havia acontecido com a saúde de ter covid e agora eles recusaramtenho que mentir já tinha até feito boleto p pagar e de última hora não aprovou por isso vou procurar meus direitos,https://www.reclameaqui.com.br//hapvida-saude/descaso-com-meu-plano_KDkvp7Wtp8zIVbBW/,2022,8,25,237,34,3,3,60,GOIÁS,GO
149187373,plano de saude ruim quando a assistencia,joão pessoa - pb,2022-08-26,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,respondida,estou sendo acompanhada por um medico tive um pequena intercorrencia tenho que ser atendida por ele entrei em contato com o plano pra um encaixe na agenda do mesmo e me informaram que não podia e abriram um chamado pra entrarem em contato comigo em ate dias isso não existe plano de pessima qualidade precisando de atendimento de um medico e não podem encaixar e a data mais proxima com o mesmo é dia fico esperando dias pra um atendimento que preciso ser atendida devido uma intercorrência é muita falta de respeito com o consumidor,https://www.reclameaqui.com.br//hapvida-saude/plano-de-saude-ruim-quando-a-assistencia_CeTN0zG1OGgyHgf8/,2022,8,26,238,34,4,3,52,JOÃO PESSOA,PB
149187217,agenda escassa para sessoess de fono/terapia ocupacional,fortaleza - ce,2022-08-26,plano<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,resolvido,meu filho faz acompanhamento pelo hapvida pois estamos investigando tea e a neuropediatra o encaminhou para sessões de fono devido ao atraso que ele possui na fala e sessões de terapia ocupacional devido a hiperatividade acontece que estive em consulta com a neuro a cerca de ou meses e desde então tenho enfrentado grandes dificuldades em agendar as sessões pra ele primeiro que eu acho um absurdo uma rede tão grande e com tantos recursos como o hapvida oferecer apenas sessão por semana isso pro paciente isso quando não tem intervalos ainda maiores de uma sessão pra outra como mês ou mais por exemplo quando meu filho necessita de um acompanhamento constante pra conseguir evoluir da forma correta e concluirmos seu diagnostico que esta pendente ate o fim das sessões onde as profissionais vão emitir o relatório sobre ele e só ai vamos retornar a neuro que vai concluir o diagnostico dele o que esta se arrastando cada vez mais devido a falta de profissionais nessas áreas e uma agenda mais condizente com o acompanhamento que ele necessita ele teve a sessão de terapia ocupacional dia sendo que ao todo ele tem sessões pra fazer porem a próxima sessão que deveria ser marcada pra no máximo semana foi marcada pra mais de mês e a sessão pra apenas e só foi possível esse agendamento depois de muita insistência por minha parte e muitas reclamações e e ainda foi um encaixe que abriram pra ele porque a medica que o acompanha não tinha nem previsão de agenda liberada o que é um verdadeiro absurdo meu principal objetivo de fazer esse plano foi facilitar o acompanhamento do meu filho pra agora parecer que ele ta sendo acompanhado pelo sus já que o tempo de espera pra uma simples consulta de rotina esta sendo praticamente o mesmo o que ta atrasando e prejudicando o desenvolvimento do meu filho e o mais importante que é o diagnostico dele,https://www.reclameaqui.com.br//hapvida-saude/agenda-escassa-para-sessoess-de-fono-terapia-ocupacional_TEaPmxcxttf2ejGZ/,2022,8,26,238,34,4,3,52,FORTALEZA,CE
